	id	timestamp	action_type	parent_id	parent_user_id	parent	parent_text	user_id	user_screen_name	text	geo	postTweet	keyN	pro_prob	anti_prob	neutral_prob	label	name	rawTweet	tweet_id	n_key	mentions	hashtags
697	732481393461055488	2016-05-17 08:02:27	retweet	731616529926762497	35708579.0	EBU_HQ	Jamala takes the crown at 61st @Eurovision in #Stockholm #Eurovision #Congratulations #Ukraine Next year in Kyiv! https://t.co/xmwqKiAwVG	1344920658.0	user_2221	RT @EBU_HQ: Jamala takes the crown at 61st @Eurovision in #Stockholm #Eurovision #Congratulations #Ukraine Next year in Kyiv! https://t.co/…	[]	61st congratulations crown eurovision jamala kyiv rt stockholm takes ukraine year	0.0	0.0	0.0	0.0	2	queen_gagarina	RT @EBU_HQ: Jamala takes the crown at 61st @Eurovision in #Stockholm #Eurovision #Congratulations #Ukraine Next year in Kyiv! https://t.co/…	7.324813934610555e+17	11	['@EBU_HQ', '@Eurovision']	['#Stockholm', '#Eurovision', '#Congratulations', '#Ukraine']
698	732481533282390016	2016-05-17 08:03:01	retweet	731850051853635589	2247128588.0	halyapuff	#Russia has #CrimeanTatars persecution now to hide – If we let them #Jamala #letmypeoplego https://t.co/4NU2IiWqBB https://t.co/gHHZUYwI1P	3617809043.0	user_2468	RT @halyapuff: #Russia has #CrimeanTatars persecution now to hide – If we let them #Jamala #letmypeoplego https://t.co/4NU2IiWqBB https://t…	[]	crimeantatars hide jamala letmypeoplego persecution rt russia	0.0	0.0	0.0	0.0	2	menqvist70	RT @halyapuff: #Russia has #CrimeanTatars persecution now to hide – If we let them #Jamala #letmypeoplego https://t.co/4NU2IiWqBB https://t…	7.3248153328239e+17	7	['@halyapuff']	['#Russia', '#CrimeanTatars', '#Jamala', '#letmypeoplego']
699	732481588999507969	2016-05-17 08:03:14	tweet	732481588999507969	466446470.0	StanisMarketing	Ukraine's Jamala Wins Eurovision With Politically Charged Song https://t.co/tJK0kUJixe	466446470.0	user_492	Ukraine's Jamala Wins Eurovision With Politically Charged Song https://t.co/tJK0kUJixe	[]	charged eurovision jamala politically song ukraine wins	0.0	0.0	0.0	0.0	2	StanisMarketing	Ukraine's Jamala Wins Eurovision With Politically Charged Song https://t.co/tJK0kUJixe	7.32481588999508e+17	7	[]	[]
700	732481852666089473	2016-05-17 08:04:17	tweet	732481852666089473	14106476.0	KyivPost	Photo gallery: #Eurovision winner #Jamala arrives in #Kyiv https://t.co/mYK98yRG2q https://t.co/GHYj4MW36m	14106476.0	user_154	Photo gallery: #Eurovision winner #Jamala arrives in #Kyiv https://t.co/mYK98yRG2q https://t.co/GHYj4MW36m	[]	arrives eurovision gallery jamala kyiv photo winner	0.0	0.0	0.0	0.0	2	KyivPost	Photo gallery: #Eurovision winner #Jamala arrives in #Kyiv https://t.co/mYK98yRG2q https://t.co/GHYj4MW36m	7.324818526660895e+17	7	[]	['#Eurovision', '#Jamala', '#Kyiv']
701	732482986227077120	2016-05-17 08:08:47	retweet	731616529926762497	35708579.0	EBU_HQ	Jamala takes the crown at 61st @Eurovision in #Stockholm #Eurovision #Congratulations #Ukraine Next year in Kyiv! https://t.co/xmwqKiAwVG	335822921.0	user_1664	RT @EBU_HQ: Jamala takes the crown at 61st @Eurovision in #Stockholm #Eurovision #Congratulations #Ukraine Next year in Kyiv! https://t.co/…	[]	61st congratulations crown eurovision jamala kyiv rt stockholm takes ukraine year	0.0	0.0	0.0	0.0	2	ericlewan	RT @EBU_HQ: Jamala takes the crown at 61st @Eurovision in #Stockholm #Eurovision #Congratulations #Ukraine Next year in Kyiv! https://t.co/…	7.324829862270771e+17	11	['@EBU_HQ', '@Eurovision']	['#Stockholm', '#Eurovision', '#Congratulations', '#Ukraine']
702	732483413802811393	2016-05-17 08:10:29	tweet	732483413802811393	2595088842.0	EuromaidanPress	#Jamala sends everyone a postcard from home, #Ukraine https://t.co/qwQ1X1UC89	2595088842.0	user_438	#Jamala sends everyone a postcard from home, #Ukraine https://t.co/qwQ1X1UC89	[]	home jamala postcard sends ukraine	0.0	0.0	0.0	0.0	2	EuromaidanPress	#Jamala sends everyone a postcard from home, #Ukraine https://t.co/qwQ1X1UC89	7.324834138028114e+17	5	[]	['#Jamala', '#Ukraine']
703	732483642606247936	2016-05-17 08:11:23	retweet	732287868736000000	4397395335.0	myloooveforever	Me when someone is talking shit about Jamala #Eurovision https://t.co/MtNL6ITXIw	335822921.0	user_1664	RT @myloooveforever: Me when someone is talking shit about Jamala #Eurovision https://t.co/MtNL6ITXIw	[]	eurovision jamala rt shit talking	0.0	0.0	0.0	0.0	2	ericlewan	RT @myloooveforever: Me when someone is talking shit about Jamala #Eurovision https://t.co/MtNL6ITXIw	7.32483642606248e+17	5	['@myloooveforever']	['#Eurovision']
704	732484565554466817	2016-05-17 08:15:03	tweet	732484565554466817	2723320737.0	ambassadorua	Photo gallery: #Eurovision winner #Jamala arrives in #Kyiv https://t.co/Z7flPYYXgy https://t.co/OgRazEOSig	2723320737.0	user_165	Photo gallery: #Eurovision winner #Jamala arrives in #Kyiv https://t.co/Z7flPYYXgy https://t.co/OgRazEOSig	[]	arrives eurovision gallery jamala kyiv photo winner	0.0	0.0	0.0	0.0	2	ambassadorua	Photo gallery: #Eurovision winner #Jamala arrives in #Kyiv https://t.co/Z7flPYYXgy https://t.co/OgRazEOSig	7.324845655544668e+17	7	[]	['#Eurovision', '#Jamala', '#Kyiv']
705	732486574038908928	2016-05-17 08:23:02	retweet	732456819478564864	3082499172.0	VictoriaLIVE	On #VictoriaLIVE today - the first UK broadcast interview with #Eurovision winner #Ukraine's @jamala! 9 - 11 @BBCTwo https://t.co/gKvQpl83Wz	2300168455.0	user_742	RT @VictoriaLIVE: On #VictoriaLIVE today - the first UK broadcast interview with #Eurovision winner #Ukraine's @jamala! 9 - 11 @BBCTwo http…	[]	11 broadcast eurovision interview rt today uk ukraine victorialive winner	0.0	0.0	0.0	0.0	2	escmegan	RT @VictoriaLIVE: On #VictoriaLIVE today - the first UK broadcast interview with #Eurovision winner #Ukraine's @jamala! 9 - 11 @BBCTwo http…	7.324865740389089e+17	10	['@VictoriaLIVE', '@jamala', '@BBCTwo']	['#VictoriaLIVE', '#Eurovision', '#Ukraine']
706	732487762822094848	2016-05-17 08:27:46	tweet	732487762822094848	7.085998873325691e+17	news_tvline	New post: Vote for #Jamala   21 for UKRAINE https://t.co/N0Iw93abdX	7.085998873325691e+17	user_1147	New post: Vote for #Jamala   21 for UKRAINE https://t.co/N0Iw93abdX	[]	21 jamala post ukraine vote	0.0	0.0	0.0	0.0	2	news_tvline	New post: Vote for #Jamala   21 for UKRAINE https://t.co/N0Iw93abdX	7.324877628220948e+17	5	[]	['#Jamala']
707	732488052401037312	2016-05-17 08:28:55	retweet	732475182292459520	2615215782.0	uatodaytv	#Eurovision 2016 winner #Jamala gets a warm welcome at home https://t.co/KGupL1t4NH https://t.co/23jvRXU0iG	915091508.0	user_1126	RT @uatodaytv: #Eurovision 2016 winner #Jamala gets a warm welcome at home https://t.co/KGupL1t4NH https://t.co/23jvRXU0iG	[]	2016 eurovision home jamala rt warm winner	0.0	0.0	0.0	0.0	2	HeineGiessen	RT @uatodaytv: #Eurovision 2016 winner #Jamala gets a warm welcome at home https://t.co/KGupL1t4NH https://t.co/23jvRXU0iG	7.324880524010373e+17	7	['@uatodaytv']	['#Eurovision', '#Jamala']
708	732488900321513475	2016-05-17 08:32:17	tweet	732488900321513475	3390749657.0	112NewsFeed	Turkish President #Erdogan congratulates Ukrainian singer #Jamala on winning #Eurovision https://t.co/rmd51SeS7p https://t.co/wt4Oy7jTL3	3390749657.0	user_723	Turkish President #Erdogan congratulates Ukrainian singer #Jamala on winning #Eurovision https://t.co/rmd51SeS7p https://t.co/wt4Oy7jTL3	[]	congratulates erdogan eurovision jamala president singer turkish ukrainian winning	0.0	0.0	0.0	0.0	2	112NewsFeed	Turkish President #Erdogan congratulates Ukrainian singer #Jamala on winning #Eurovision https://t.co/rmd51SeS7p https://t.co/wt4Oy7jTL3	7.324889003215135e+17	9	[]	['#Erdogan', '#Jamala', '#Eurovision']
709	732489531899809793	2016-05-17 08:34:48	retweet	732488900321513475	3390749657.0	112NewsFeed	Turkish President #Erdogan congratulates Ukrainian singer #Jamala on winning #Eurovision https://t.co/rmd51SeS7p https://t.co/wt4Oy7jTL3	524122127.0	user_1768	RT @112NewsFeed: Turkish President #Erdogan congratulates Ukrainian singer #Jamala on winning #Eurovision https://t.co/rmd51SeS7p https://t…	[]	congratulates erdogan eurovision jamala president rt singer turkish ukrainian winning	0.0	0.0	0.0	0.0	2	UmlandAndreas	RT @112NewsFeed: Turkish President #Erdogan congratulates Ukrainian singer #Jamala on winning #Eurovision https://t.co/rmd51SeS7p https://t…	7.324895318998098e+17	10	['@112NewsFeed']	['#Erdogan', '#Jamala', '#Eurovision']
710	732490025611366400	2016-05-17 08:36:45	retweet	731850051853635589	2247128588.0	halyapuff	#Russia has #CrimeanTatars persecution now to hide – If we let them #Jamala #letmypeoplego https://t.co/4NU2IiWqBB https://t.co/gHHZUYwI1P	915091508.0	user_1126	RT @halyapuff: #Russia has #CrimeanTatars persecution now to hide – If we let them #Jamala #letmypeoplego https://t.co/4NU2IiWqBB https://t…	[]	crimeantatars hide jamala letmypeoplego persecution rt russia	0.0	0.0	0.0	0.0	2	HeineGiessen	RT @halyapuff: #Russia has #CrimeanTatars persecution now to hide – If we let them #Jamala #letmypeoplego https://t.co/4NU2IiWqBB https://t…	7.324900256113664e+17	7	['@halyapuff']	['#Russia', '#CrimeanTatars', '#Jamala', '#letmypeoplego']
711	732491139987570688	2016-05-17 08:41:11	retweet	732468777275686912	86327801.0	PaulNiland	Please read this article, I think it's quite important. Ukraine, culture, cultural diplomacy, Jamala, communication. https://t.co/m2IJfR28JS	217392151.0	user_464	RT @PaulNiland: Please read this article, I think it's quite important. Ukraine, culture, cultural diplomacy, Jamala, communication. https:…	[]	article communication cultural culture diplomacy important jamala read rt ukraine	0.0	0.0	0.0	0.0	2	jimmy_jarkarta	RT @PaulNiland: Please read this article, I think it's quite important. Ukraine, culture, cultural diplomacy, Jamala, communication. https:…	7.324911399875707e+17	10	['@PaulNiland']	[]
712	732493866775941120	2016-05-17 08:52:01	retweet	732441388361613312	3298306532.0	EurovisionGod_	This scene will give me goosebumps until the day I die. ❤️😍😭 Thanks for such a masterpiece @jamala. https://t.co/CXgUubNRtk	541755261.0	user_787	RT @EurovisionGod_: This scene will give me goosebumps until the day I die. ❤️😍😭 Thanks for such a masterpiece @jamala. https://t.co/CXgUub…	[]	day die give goosebumps masterpiece rt scene ❤️😍😭	0.0	0.0	0.0	0.0	2	gh_joker	RT @EurovisionGod_: This scene will give me goosebumps until the day I die. ❤️😍😭 Thanks for such a masterpiece @jamala. https://t.co/CXgUub…	7.324938667759411e+17	8	['@EurovisionGod_', '@jamala']	[]
713	732493927257755648	2016-05-17 08:52:15	retweet	732476178720677888	178406304.0	OctDalby	.@JohnDelacour @jamala A little, but not much. She must have known on which side her ancestor was fighting. Better to have kept her silence	740929069.0	user_2535	RT @OctDalby: .@JohnDelacour @jamala A little, but not much. She must have known on which side her ancestor was fighting. Better to have ke…	[]	@johndelacour ancestor fighting ke little much rt side	0.0	0.0	0.0	0.0	1	KrispyVerbakel	RT @OctDalby: .@JohnDelacour @jamala A little, but not much. She must have known on which side her ancestor was fighting. Better to have ke…	7.324939272577556e+17	8	['@OctDalby', '@JohnDelacour', '@jamala']	[]
714	732494036175478784	2016-05-17 08:52:41	tweet	732494036175478784	188810560.0	radio_inside	Now playing: '1944 (Eurovision 2016 - Ukraine)' by 'Jamala'	188810560.0	user_364	Now playing: '1944 (Eurovision 2016 - Ukraine)' by 'Jamala'	[]	1944 2016 eurovision jamala playing ukraine	0.0	0.0	0.0	0.0	2	radio_inside	Now playing: '1944 (Eurovision 2016 - Ukraine)' by 'Jamala'	7.324940361754788e+17	6	[]	[]
715	732494653174358017	2016-05-17 08:55:09	retweet	732488900321513475	3390749657.0	112NewsFeed	Turkish President #Erdogan congratulates Ukrainian singer #Jamala on winning #Eurovision https://t.co/rmd51SeS7p https://t.co/wt4Oy7jTL3	870394272.0	user_1534	RT @112NewsFeed: Turkish President #Erdogan congratulates Ukrainian singer #Jamala on winning #Eurovision https://t.co/rmd51SeS7p https://t…	[]	congratulates erdogan eurovision jamala president rt singer turkish ukrainian winning	0.0	0.0	0.0	0.0	2	ulvdis	RT @112NewsFeed: Turkish President #Erdogan congratulates Ukrainian singer #Jamala on winning #Eurovision https://t.co/rmd51SeS7p https://t…	7.32494653174358e+17	10	['@112NewsFeed']	['#Erdogan', '#Jamala', '#Eurovision']
716	732494854740041730	2016-05-17 08:55:57	tweet	732494854740041730	3082499172.0	VictoriaLIVE	.@jamala joins #VictoriaLIVE from Kiev for her 1st UK interview since storming to victory in Saturday's #Eurovision https://t.co/Png9MzNTp4	3082499172.0	user_2380	.@jamala joins #VictoriaLIVE from Kiev for her 1st UK interview since storming to victory in Saturday's #Eurovision https://t.co/Png9MzNTp4	[]	1st @jamala eurovision interview joins kiev saturday storming uk victorialive victory	0.0	0.0	0.0	0.0	2	VictoriaLIVE	.@jamala joins #VictoriaLIVE from Kiev for her 1st UK interview since storming to victory in Saturday's #Eurovision https://t.co/Png9MzNTp4	7.324948547400417e+17	11	['@jamala']	['#VictoriaLIVE', '#Eurovision']
717	732495367653097474	2016-05-17 08:57:59	tweet	732495367653097474	335822921.0	ericlewan	WOW art by Daniel Kordek from #Poland  amazing @jamala #Jamala #Eurovision https://t.co/Sr3LAJbxIe	335822921.0	user_1664	WOW art by Daniel Kordek from #Poland  amazing @jamala #Jamala #Eurovision https://t.co/Sr3LAJbxIe	[]	amazing art daniel eurovision jamala kordek poland wow	0.0	0.0	0.0	0.0	2	ericlewan	WOW art by Daniel Kordek from #Poland  amazing @jamala #Jamala #Eurovision https://t.co/Sr3LAJbxIe	7.324953676530975e+17	8	['@jamala']	['#Poland', '#Jamala', '#Eurovision']
718	732495636881244160	2016-05-17 08:59:03	tweet	732495636881244160	3082499172.0	VictoriaLIVE	.@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	3082499172.0	user_2380	.@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	[]	@jamala eurovision political song statement victorialive winner	0.0	0.0	0.0	0.0	2	VictoriaLIVE	.@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	7.324956368812442e+17	7	['@jamala']	['#Eurovision', '#VictoriaLIVE']
719	732495888312991746	2016-05-17 09:00:03	tweet	732495888312991746	354166562.0	LuxembourgMusic	Heute ist YouTube Video in Luxemburg getroffen.(Today's hit YouTube Video in Luxembourg.)「Jamala」's 『1944』 https://t.co/zZVvPBtXOt	354166562.0	user_2542	Heute ist YouTube Video in Luxemburg getroffen.(Today's hit YouTube Video in Luxembourg.)「Jamala」's 『1944』 https://t.co/zZVvPBtXOt	[]	1944 getroffen heute hit ist jamala luxembourg luxemburg today video video youtube youtube	0.0	0.0	0.0	0.0	2	LuxembourgMusic	Heute ist YouTube Video in Luxemburg getroffen.(Today's hit YouTube Video in Luxembourg.)「Jamala」's 『1944』 https://t.co/zZVvPBtXOt	7.324958883129917e+17	13	[]	[]
720	732496085898289153	2016-05-17 09:00:50	tweet	732496085898289153	335822921.0	ericlewan	WOW art by Daniel Kordek from #Poland  amazing @jamala #Jamala #Eurovision https://t.co/cE4q8Dw5I6	335822921.0	user_1664	WOW art by Daniel Kordek from #Poland  amazing @jamala #Jamala #Eurovision https://t.co/cE4q8Dw5I6	[]	amazing art daniel eurovision jamala kordek poland wow	0.0	0.0	0.0	0.0	2	ericlewan	WOW art by Daniel Kordek from #Poland  amazing @jamala #Jamala #Eurovision https://t.co/cE4q8Dw5I6	7.324960858982892e+17	8	['@jamala']	['#Poland', '#Jamala', '#Eurovision']
721	732496298973093889	2016-05-17 09:01:41	retweet	732302758007607296	1442312376.0	Rutenien	Jamala becomes Honored Artist of Ukraine: Ukrainian President Petro Poroshenko has assigned Eu... https://t.co/w3P9WLks6i #FreeSavchenko	242453041.0	user_636	RT @Rutenien: Jamala becomes Honored Artist of Ukraine: Ukrainian President Petro Poroshenko has assigned Eu... https://t.co/w3P9WLks6i #Fr…	[]	artist assigned eu fr honored jamala petro poroshenko president rt ukraine ukrainian	0.0	0.0	0.0	0.0	2	Lexoid	RT @Rutenien: Jamala becomes Honored Artist of Ukraine: Ukrainian President Petro Poroshenko has assigned Eu... https://t.co/w3P9WLks6i #Fr…	7.324962989730939e+17	12	['@Rutenien']	['#Fr']
722	732496494616444929	2016-05-17 09:02:28	retweet	732495636881244160	3082499172.0	VictoriaLIVE	.@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	301431937.0	user_740	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	[]	@jamala eurovision political rt song statement victorialive winner	0.0	0.0	0.0	0.0	2	Eurovisn_Turkey	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	7.324964946164449e+17	8	['@VictoriaLIVE', '@jamala']	['#Eurovision', '#VictoriaLIVE']
723	732496574576627712	2016-05-17 09:02:47	tweet	732496574576627712	3082499172.0	VictoriaLIVE	.@jamala, #Eurovision winner: Thank you to the UK for 10 points #VictoriaLIVE https://t.co/QXYyNNGgl8	3082499172.0	user_2380	.@jamala, #Eurovision winner: Thank you to the UK for 10 points #VictoriaLIVE https://t.co/QXYyNNGgl8	[]	10 @jamala eurovision points uk victorialive winner	0.0	0.0	0.0	0.0	2	VictoriaLIVE	.@jamala, #Eurovision winner: Thank you to the UK for 10 points #VictoriaLIVE https://t.co/QXYyNNGgl8	7.324965745766277e+17	7	['@jamala']	['#Eurovision', '#VictoriaLIVE']
724	732496722874654721	2016-05-17 09:03:22	retweet	732188684997427200	1442312376.0	Rutenien	Ukraine Today: Jamala will receive People's Artist of Ukraine title – Minister of Culture: Ukr... https://t.co/VI86W7rnZL #FreeSavchenko	242453041.0	user_636	RT @Rutenien: Ukraine Today: Jamala will receive People's Artist of Ukraine title – Minister of Culture: Ukr... https://t.co/VI86W7rnZL #Fr…	[]	artist culture fr jamala minister people receive rt title today ukr ukraine ukraine	0.0	0.0	0.0	0.0	2	Lexoid	RT @Rutenien: Ukraine Today: Jamala will receive People's Artist of Ukraine title – Minister of Culture: Ukr... https://t.co/VI86W7rnZL #Fr…	7.324967228746547e+17	13	['@Rutenien']	['#Fr']
725	732496728352378880	2016-05-17 09:03:23	retweet	732188683701346304	1442312376.0	Rutenien	Sarah Hurst: Eurovision puts Ukraine in helpful spotlight: Ukraine’s smooth crooner Jamala won... https://t.co/NgvKCZnRAv #FreeSavchenko	242453041.0	user_636	RT @Rutenien: Sarah Hurst: Eurovision puts Ukraine in helpful spotlight: Ukraine’s smooth crooner Jamala won... https://t.co/NgvKCZnRAv #Fr…	[]	crooner eurovision fr helpful hurst jamala puts rt sarah smooth spotlight ukraine ukraine won	0.0	0.0	0.0	0.0	2	Lexoid	RT @Rutenien: Sarah Hurst: Eurovision puts Ukraine in helpful spotlight: Ukraine’s smooth crooner Jamala won... https://t.co/NgvKCZnRAv #Fr…	7.324967283523789e+17	14	['@Rutenien']	['#Fr']
726	732496929523818497	2016-05-17 09:04:11	retweet	732441388361613312	3298306532.0	EurovisionGod_	This scene will give me goosebumps until the day I die. ❤️😍😭 Thanks for such a masterpiece @jamala. https://t.co/CXgUubNRtk	240634932.0	user_2544	RT @EurovisionGod_: This scene will give me goosebumps until the day I die. ❤️😍😭 Thanks for such a masterpiece @jamala. https://t.co/CXgUub…	[]	day die give goosebumps masterpiece rt scene ❤️😍😭	0.0	0.0	0.0	0.0	2	mmzhelskaia	RT @EurovisionGod_: This scene will give me goosebumps until the day I die. ❤️😍😭 Thanks for such a masterpiece @jamala. https://t.co/CXgUub…	7.324969295238185e+17	8	['@EurovisionGod_', '@jamala']	[]
727	732497498657316865	2016-05-17 09:06:27	retweet	732079776094138369	52329723.0	bjarnekim	https://t.co/FqLtfpK9AG  #FreeSavchenko #jamala1944 #Jamala  THERE ARE HEROES release Savchenko she has bigger balls than Putin's botox body	242453041.0	user_636	RT @bjarnekim: https://t.co/FqLtfpK9AG  #FreeSavchenko #jamala1944 #Jamala  THERE ARE HEROES release Savchenko she has bigger balls than Pu…	[]	balls bigger freesavchenko heroes jamala jamala1944 pu release rt savchenko	0.0	0.0	0.0	0.0	2	Lexoid	RT @bjarnekim: https://t.co/FqLtfpK9AG  #FreeSavchenko #jamala1944 #Jamala  THERE ARE HEROES release Savchenko she has bigger balls than Pu…	7.324974986573169e+17	10	['@bjarnekim']	['#FreeSavchenko', '#jamala1944', '#Jamala']
728	732497513085734916	2016-05-17 09:06:30	retweet	732079496338259968	52329723.0	bjarnekim	https://t.co/FqLtfpK9AG #FreeSavchenko #jamala1944 #Jamala  CHURCHILL VERSION 2016 Pilot Savchenko  never have we owed so much  to one woman	242453041.0	user_636	RT @bjarnekim: https://t.co/FqLtfpK9AG #FreeSavchenko #jamala1944 #Jamala  CHURCHILL VERSION 2016 Pilot Savchenko  never have we owed so mu…	[]	2016 churchill freesavchenko jamala jamala1944 mu owed pilot rt savchenko version	0.0	0.0	0.0	0.0	2	Lexoid	RT @bjarnekim: https://t.co/FqLtfpK9AG #FreeSavchenko #jamala1944 #Jamala  CHURCHILL VERSION 2016 Pilot Savchenko  never have we owed so mu…	7.324975130857349e+17	11	['@bjarnekim']	['#FreeSavchenko', '#jamala1944', '#Jamala']
729	732497527933571072	2016-05-17 09:06:34	retweet	732065733203628032	52329723.0	bjarnekim	https://t.co/nxIGS0QiJW #Jamala #FreeSavchenko CRIMEA 1944  cattle wagons  were filled with enemies of the people  children, women and men	242453041.0	user_636	RT @bjarnekim: https://t.co/nxIGS0QiJW #Jamala #FreeSavchenko CRIMEA 1944  cattle wagons  were filled with enemies of the people  children,…	[]	1944 cattle children crimea enemies filled freesavchenko jamala people rt wagons	0.0	0.0	0.0	0.0	2	Lexoid	RT @bjarnekim: https://t.co/nxIGS0QiJW #Jamala #FreeSavchenko CRIMEA 1944  cattle wagons  were filled with enemies of the people  children,…	7.324975279335711e+17	11	['@bjarnekim']	['#Jamala', '#FreeSavchenko']
730	732497933195612160	2016-05-17 09:08:11	retweet	732290306050297856	364310116.0	escXtra	Jamala is the People’s Artist of Ukraine https://t.co/fruFUwIrCZ https://t.co/nP7zHUVCWq	25838643.0	user_2549	RT @escXtra: Jamala is the People’s Artist of Ukraine https://t.co/fruFUwIrCZ https://t.co/nP7zHUVCWq	[]	artist jamala of ukraine people rt	0.0	0.0	0.0	0.0	2	Astralo	RT @escXtra: Jamala is the People’s Artist of Ukraine https://t.co/fruFUwIrCZ https://t.co/nP7zHUVCWq	7.324979331956122e+17	6	['@escXtra']	[]
731	732498480556449793	2016-05-17 09:10:21	retweet	731774899388190721	246188086.0	AndrewHavryliv	“If you sing about truth, it can really touch people.” - Jamala  #CrimeaIsUkraine #FreeSavchenko #Eurovision https://t.co/eoNHaGvVj2	242453041.0	user_636	RT @AndrewHavryliv: “If you sing about truth, it can really touch people.” - Jamala  #CrimeaIsUkraine #FreeSavchenko #Eurovision https://t.…	[]	crimeaisukraine eurovision freesavchenko if jamala people rt sing touch truth	0.0	0.0	0.0	0.0	2	Lexoid	RT @AndrewHavryliv: “If you sing about truth, it can really touch people.” - Jamala  #CrimeaIsUkraine #FreeSavchenko #Eurovision https://t.…	7.324984805564498e+17	10	['@AndrewHavryliv']	['#CrimeaIsUkraine', '#FreeSavchenko', '#Eurovision']
732	732498558608248832	2016-05-17 09:10:40	retweet	732495636881244160	3082499172.0	VictoriaLIVE	.@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	541755261.0	user_787	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	[]	@jamala eurovision political rt song statement victorialive winner	0.0	0.0	0.0	0.0	2	gh_joker	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	7.324985586082488e+17	8	['@VictoriaLIVE', '@jamala']	['#Eurovision', '#VictoriaLIVE']
733	732498593441947648	2016-05-17 09:10:48	retweet	732483413802811393	2595088842.0	EuromaidanPress	#Jamala sends everyone a postcard from home, #Ukraine https://t.co/qwQ1X1UC89	631906810.0	user_51	RT @EuromaidanPress: #Jamala sends everyone a postcard from home, #Ukraine https://t.co/qwQ1X1UC89	[]	home jamala postcard rt sends ukraine	0.0	0.0	0.0	0.0	2	ApollineDchamp	RT @EuromaidanPress: #Jamala sends everyone a postcard from home, #Ukraine https://t.co/qwQ1X1UC89	7.324985934419476e+17	6	['@EuromaidanPress']	['#Jamala', '#Ukraine']
734	732498961517305856	2016-05-17 09:12:16	retweet	731707374491291648	18779940.0	ydxnid	Congratulations to  #Ukraine #Jamala #FreeSavchenko	242453041.0	user_636	RT @ydxnid: Congratulations to  #Ukraine #Jamala #FreeSavchenko	[]	congratulations freesavchenko jamala rt ukraine	0.0	0.0	0.0	0.0	2	Lexoid	RT @ydxnid: Congratulations to  #Ukraine #Jamala #FreeSavchenko	7.324989615173059e+17	5	['@ydxnid']	['#Ukraine', '#Jamala', '#FreeSavchenko']
735	732498996577472513	2016-05-17 09:12:24	retweet	731697576647495680	18779940.0	ydxnid	Jamala - 1944 (Ukraine) Winning Performance at the 2016 Eurovision Song #FreeSavchenko https://t.co/dj7efU9gSG via @YouTube	242453041.0	user_636	RT @ydxnid: Jamala - 1944 (Ukraine) Winning Performance at the 2016 Eurovision Song #FreeSavchenko https://t.co/dj7efU9gSG via @YouTube	[]	1944 2016 eurovision freesavchenko jamala performance rt song ukraine winning	0.0	0.0	0.0	0.0	2	Lexoid	RT @ydxnid: Jamala - 1944 (Ukraine) Winning Performance at the 2016 Eurovision Song #FreeSavchenko https://t.co/dj7efU9gSG via @YouTube	7.324989965774725e+17	10	['@ydxnid', '@YouTube']	['#FreeSavchenko']
736	732499003074469889	2016-05-17 09:12:26	retweet	731688387443200000	7.02291860874666e+17	VovkulakaMusic	Congratulations! Eurovision winner Jamala! #Jamala #jamala_eurovision2016 'Glory to the Heroes'....'Glory to Ukraine'! #FreeSavchenko	242453041.0	user_636	RT @VovkulakaMusic: Congratulations! Eurovision winner Jamala! #Jamala #jamala_eurovision2016 'Glory to the Heroes'....'Glory to Ukraine'!…	[]	congratulations eurovision glory glory heroes jamala jamala jamala_eurovision2016 rt ukraine winner	0.0	0.0	0.0	0.0	2	Lexoid	RT @VovkulakaMusic: Congratulations! Eurovision winner Jamala! #Jamala #jamala_eurovision2016 'Glory to the Heroes'....'Glory to Ukraine'!…	7.324990030744699e+17	11	['@VovkulakaMusic']	['#Jamala', '#jamala_eurovision2016']
